transaction_id,user_id,timestamp,amount,merchant_category,latitude,longitude,card_age_days_at_tx,is_fraud,attack_type
0f4bfc5f-5368-481b-9727-3dce610222ab,synthid_00004,2026-06-15 04:15:00.000000,5221.13,digital_goods,19.9725,5.4101,19,1,synthetic_identity
97f6c306-b829-454a-bfb0-94c44f5b63f3,synthid_00004,2026-06-15 04:15:00.000000,2512.14,digital_goods,-53.4993,-110.3519,19,1,synthetic_identity
917b150b-e923-4b34-96a6-9478bde16b8b,synthid_00040,2026-06-15 04:15:00.000000,2368.2,gift_cards,44.5978,62.7317,15,1,synthetic_identity
7ef2f340-ba46-4d55-acc5-89a0747e7777,synthid_00040,2026-06-15 04:15:00.000000,2344.15,travel,26.6338,132.0091,15,1,synthetic_identity
a7c499f2-af82-413c-8bda-9df9dc2002ad,synthid_00004,2026-06-15 04:15:00.000000,3106.11,travel,57.5322,55.7781,19,1,synthetic_identity
df57eabb-a4ed-4d6f-a209-6fbf44d1c9ca,synthid_00037,2026-06-15 04:15:00.000000,53.61,grocery,43.0127,136.6806,22,1,synthetic_identity
edd4afc1-1f71-4ef7-ad8f-62996e83ca83,synthid_00006,2026-06-15 04:15:00.000000,5987.2,gift_cards,37.3508,-11.9406,27,1,synthetic_identity
582e3879-6c39-4814-8dd8-74a4d4d5221f,synthid_00022,2026-06-15 04:15:00.000000,20.17,streaming,-8.0028,11.4459,1,1,synthetic_identity
67a2ec9a-d27e-4a60-98d5-c7907b980f9b,synthid_00015,2026-06-15 04:15:00.000000,22.94,gas_station,-39.759,-126.0309,25,1,synthetic_identity
a6ff4d34-b6f9-4a97-8d5b-5a06d6af886b,synthid_00006,2026-06-15 04:15:00.000000,2039.16,gift_cards,22.601,19.6543,27,1,synthetic_identity
21ee591e-c14a-40dc-b82f-686b13373c34,synthid_00014,2026-06-15 04:15:00.000000,59.84,gas_station,2.9007,-18.9507,17,1,synthetic_identity
53ec473c-a23f-40af-8060-9216dadaf0f0,synthid_00015,2026-06-15 04:15:00.000000,54.1,gas_station,18.7962,-113.5849,24,1,synthetic_identity
8c6ddbed-24fa-4f44-bf02-ac866f8f8aef,synthid_00018,2026-06-15 04:15:00.000000,26.42,grocery,-26.194,-36.1264,20,1,synthetic_identity
74a52fb2-d6cb-4bbe-a249-603c3cc4d526,synthid_00040,2026-06-15 04:15:00.000000,5136.92,travel,-22.705,-116.8355,15,1,synthetic_identity
1584ee6d-a0a3-4226-9770-4d8e585e1f0d,synthid_00038,2026-06-15 04:15:00.000000,62.14,grocery,33.0518,106.3349,19,1,synthetic_identity
6232bd35-5a65-4b6b-b5ff-87b3a555273c,user_00468,2026-06-15 04:26:00.000000,21.07,home_goods,28.6373,77.0586,852,0,none
88f93658-763b-4b31-91de-8c68429c2de0,user_00021,2026-06-15 04:30:00.000000,17.72,travel,34.0132,-118.1639,1115,0,none
02219706-b9b3-4b79-aa0f-f991dba187c4,user_00435,2026-06-15 05:01:00.000000,38.63,clothing,28.7026,77.0609,675,0,none
b6aa3ffd-67ed-4cf6-96f8-b4ab99e08152,user_00196,2026-06-15 05:18:00.000000,26.34,entertainment,40.7406,-74.0637,770,0,none
574ec053-5ef1-42c2-bafc-1d62f5ff5eb8,user_00050,2026-06-15 05:24:00.000000,40.68,streaming,28.7354,77.1001,764,0,none
4f8177e2-8caa-447b-97d4-56b47535ae98,user_00082,2026-06-15 05:28:00.000000,151.58,entertainment,40.672,-74.0113,2455,0,none
1e1c81d8-9203-467c-bb6a-1311c6513d6b,user_00054,2026-06-15 05:40:00.000000,77.75,pharmacy,34.0929,-118.251,502,0,none
255e080f-7bc9-451e-abb5-e605dcee35e0,user_00374,2026-06-15 06:05:00.000000,85.39,restaurant,12.9441,77.5649,538,0,none
a78e8c88-396d-4833-8d34-21d53d3d36a9,user_00133,2026-06-15 06:22:00.000000,22.25,ride_share,29.8761,-95.3559,2761,0,none
8c40d70b-09af-4adf-9869-465e313ec297,user_00352,2026-06-15 06:27:00.000000,49.05,restaurant,28.7368,77.1492,2229,0,none
ebc7ba21-bd97-4924-99fd-a4fc3fc5bafe,user_00250,2026-06-15 06:40:00.000000,67.44,clothing,34.0308,-118.2229,1643,0,none
34acc595-540f-4476-8d51-427f87946f54,user_00424,2026-06-15 06:48:00.000000,30.74,streaming,51.5511,-0.0857,1747,0,none
8205e286-8f23-496e-afd1-3647d0da8a7a,user_00345,2026-06-15 07:10:00.000000,20.47,home_goods,29.6933,-95.3774,2007,0,none
c4f949a2-5e4b-4695-96c9-fdf84912a2cb,user_00266,2026-06-15 07:13:00.000000,107.31,electronics,41.8442,-87.5888,237,0,none
1f826421-a745-472f-a2cd-dd66f8aadc12,user_00413,2026-06-15 07:31:00.000000,32.49,restaurant,29.6461,-95.4089,1871,0,none
fcd289be-3460-43d4-a6a3-19aaa0433ced,user_00021,2026-06-15 07:34:00.000000,43.57,utilities,33.9875,-118.2821,1115,0,none
5a49e42e-bf4c-4733-9991-e9d30001ca7b,user_00202,2026-06-15 07:36:00.000000,99.83,streaming,34.0404,-118.208,1653,0,none
247b9e13-8350-4d01-a417-d56d397cb148,user_00150,2026-06-15 08:00:00.000000,32.1,streaming,33.9863,-118.221,1027,0,none
3c939d8d-4b16-4fbe-bb54-031679b441a7,user_00449,2026-06-15 08:01:00.000000,20.05,grocery,51.461,-0.098,1236,0,none
d4cbec7f-e118-4db3-aa43-58e32875a51c,user_00403,2026-06-15 08:07:00.000000,19.95,travel,40.7978,-74.0045,1935,0,none
0ee19097-84db-4de1-9a89-79a972e6b40e,user_00054,2026-06-15 08:08:00.000000,122.34,entertainment,34.0442,-118.1729,502,0,none
df611a5d-bffd-4771-a6ef-218fe1872e7d,user_00002,2026-06-15 08:08:00.000000,65.07,entertainment,29.7119,-95.3034,2962,0,none
5b82a12d-9b08-4cb1-89e7-d2ca8af542df,user_00243,2026-06-15 08:24:00.000000,92.22,utilities,33.9772,-118.2483,607,0,none
2104d523-8390-438b-98ff-a7f89ed3fa59,user_00484,2026-06-15 08:29:00.000000,59.41,entertainment,13.0076,77.6198,2628,0,none
057fb3e8-78ba-4f3d-9f2c-c05613e270a2,user_00050,2026-06-15 08:37:00.000000,70.17,gas_station,28.7519,77.1302,764,0,none
b62777b0-0c6b-4e90-96ab-0cbf58874378,user_00153,2026-06-15 08:41:00.000000,65.09,restaurant,19.0621,72.9639,1497,0,none
a7ff37c3-9ed0-47b0-8932-8e920a075c5c,user_00011,2026-06-15 08:44:00.000000,16.45,pharmacy,29.7188,-95.5212,894,0,none
61d3108f-db56-476c-a181-0a1b69a85655,user_00325,2026-06-15 08:45:00.000000,15.55,ride_share,28.656,77.1292,1487,0,none
cdb83e68-6422-45f6-87cc-0abfc169c53d,user_00226,2026-06-15 08:48:00.000000,12.0,ride_share,34.0188,-118.2145,532,0,none
0d0dacb2-18c7-4440-81c0-649204ddbc66,user_00363,2026-06-15 08:50:00.000000,27.16,travel,13.0193,77.5256,1771,0,none
9e728182-1bc2-4b51-84af-1b97984cdb31,user_00202,2026-06-15 08:53:00.000000,43.68,ride_share,33.9678,-118.2558,1653,0,none
161dce32-9851-43b5-83df-a0e09dead40b,user_00234,2026-06-15 08:55:00.000000,122.83,travel,28.7518,77.1315,704,0,none
013c2de8-7aca-4ceb-b643-2aad568883ef,user_00001,2026-06-15 09:00:00.000000,24.68,streaming,34.0748,-118.2236,413,0,none
fdd4ce47-0ad6-4e7f-b3b5-d5e65a70e27b,user_00404,2026-06-15 09:07:00.000000,20.73,pharmacy,19.1013,72.8281,851,0,none
38a6ce6a-bf89-4ec4-bd86-515de4b10eeb,user_00020,2026-06-15 09:21:00.000000,76.48,utilities,34.0257,-118.2505,2020,0,none
ac9aaff9-af52-4c41-97e8-66cf12754194,user_00266,2026-06-15 09:26:00.000000,153.09,home_goods,41.9067,-87.6127,237,0,none
b569e52e-fe9b-404d-919e-c1653b9b3386,user_00443,2026-06-15 09:26:00.000000,24.02,grocery,29.7895,-95.3398,1335,0,none
818019e1-8556-4b83-a348-d38713cfa41a,user_00243,2026-06-15 09:40:00.000000,43.13,restaurant,34.0305,-118.2397,607,0,none
bb8ad39f-d5a3-4e68-86a0-bd39d11a82b0,user_00333,2026-06-15 09:44:00.000000,14.71,restaurant,19.0721,72.9249,2013,0,none
4442e271-2fad-416e-aa16-897b9caa374a,user_00495,2026-06-15 09:51:00.000000,31.43,grocery,29.8087,-95.2914,534,0,none
13b41ec5-8b55-400f-9bce-32b1c28db679,user_00316,2026-06-15 09:55:00.000000,26.15,travel,40.7135,-73.9778,2568,0,none
d963319e-5faa-4e39-9657-a297e892ec30,user_00435,2026-06-15 09:57:00.000000,40.36,clothing,28.6894,76.9901,675,0,none
49f359bc-7df3-4bba-8d04-7191cb7d25cb,user_00351,2026-06-15 09:59:00.000000,77.18,electronics,28.6691,77.0919,2455,0,none
85ee929d-3640-44db-ba78-6bd3d6dd4abe,user_00409,2026-06-15 10:00:00.000000,50.51,travel,19.1375,72.7778,2900,0,none
468ed542-9ab9-4bc2-b20c-5e8cfe1480b3,user_00386,2026-06-15 10:01:00.000000,21.88,ride_share,29.8721,-95.3425,1017,0,none
d2feadb4-cfbf-440e-97ac-2adce286293a,user_00491,2026-06-15 10:03:00.000000,91.77,utilities,40.7706,-73.9803,2870,0,none
63ca5b87-e4e3-41d0-a96f-1a165313ebbc,user_00291,2026-06-15 10:04:00.000000,38.03,entertainment,28.6407,77.0707,2999,0,none
250b0c60-2adb-4da8-ba9d-5d6099c314a5,user_00389,2026-06-15 10:04:00.000000,16.77,clothing,40.6825,-73.9147,277,0,none
c4858772-3fc5-4104-b93a-2e49f4f03576,user_00294,2026-06-15 10:06:00.000000,10.47,streaming,40.7072,-73.9866,2240,0,none
84a5678e-15c3-4824-9cfa-0f41feb3e188,user_00367,2026-06-15 10:06:00.000000,35.74,travel,12.976,77.4963,2375,0,none
ec14a994-aa50-449f-8cf0-e4501f52cf7d,user_00494,2026-06-15 10:07:00.000000,114.27,gas_station,41.9157,-87.7143,965,0,none
6b12a36d-f9c0-401b-a016-3a75adf5f4eb,user_00069,2026-06-15 10:12:00.000000,15.96,clothing,51.5319,-0.163,1405,0,none
c7755bd0-7c6f-4b2b-b080-29013baa08cb,user_00464,2026-06-15 10:13:00.000000,24.23,pharmacy,12.9894,77.5246,2043,0,none
042d0ac4-247c-46fd-8223-452c96e96b02,user_00477,2026-06-15 10:20:00.000000,58.2,utilities,19.0573,72.8388,2653,0,none
b0fc5145-43ab-4871-b91a-8fa0b95834db,user_00406,2026-06-15 10:21:00.000000,12.92,grocery,29.6744,-95.3522,2248,0,none
ab37bd76-0ae3-4be8-9b44-dac23b2bf8f1,user_00491,2026-06-15 10:27:00.000000,35.2,electronics,40.6654,-74.0177,2870,0,none
25c07997-a5d9-47d7-b3c0-047d8bbb20ee,user_00381,2026-06-15 10:37:00.000000,28.47,gas_station,19.0495,72.875,2337,0,none
c67b39e3-c582-4fdc-801e-29e4b21bece4,user_00053,2026-06-15 10:46:00.000000,55.07,streaming,29.7941,-95.334,1171,0,none
c3716dee-b079-4b03-ac45-e78d5bf9301e,user_00093,2026-06-15 10:52:00.000000,40.31,travel,13.0022,77.5262,524,0,none
4d0213c8-11ad-4b27-b3f6-c2e317c87cd6,user_00325,2026-06-15 10:53:00.000000,25.34,travel,28.7553,77.1794,1487,0,none
37019b10-e227-48d4-90a3-7b79a70fc968,user_00257,2026-06-15 11:01:00.000000,9.89,utilities,28.6995,77.0806,107,0,none
26fb8bec-3d6f-4202-8822-85db00afd728,user_00399,2026-06-15 11:03:00.000000,63.94,home_goods,19.1187,72.8638,2114,0,none
cbe59319-d96e-4e63-883d-78ce3def2475,user_00244,2026-06-15 11:06:00.000000,23.06,clothing,34.0078,-118.2594,1046,0,none
94739acb-462d-41a3-acc6-efc74a2b62fe,user_00169,2026-06-15 11:12:00.000000,24.73,electronics,40.6528,-74.0136,1749,0,none
c913ab53-f6f4-4a3d-9038-a38b0cac08c5,user_00273,2026-06-15 11:12:00.000000,55.03,electronics,51.4615,-0.0997,1083,0,none
41e6ea4d-aa61-43de-9e51-e43f9cbecfed,user_00429,2026-06-15 11:13:00.000000,4.56,gas_station,40.6746,-74.0894,998,0,none
a2868c2a-a9c3-4230-a50e-20132d8e391c,user_00287,2026-06-15 11:16:00.000000,66.42,ride_share,34.0153,-118.2728,1704,0,none
65745c4e-50a7-41bc-ac36-55a104e6a871,user_00485,2026-06-15 11:21:00.000000,19.79,entertainment,34.0325,-118.1831,647,0,none
973f4a41-a0a9-4718-8d84-3182a9c85a0a,user_00489,2026-06-15 11:22:00.000000,31.18,electronics,41.8745,-87.561,1985,0,none
904fefcc-b194-4742-908e-dc082313e2f9,user_00462,2026-06-15 11:29:00.000000,30.82,clothing,12.9593,77.5357,1680,0,none
087912d7-11d7-4e0f-9dad-6eb66203e1e6,user_00074,2026-06-15 11:40:00.000000,3.2,ride_share,29.7143,-95.3021,2769,0,none
665278bb-7063-4a5b-81bf-bf3dea25a921,user_00404,2026-06-15 11:40:00.000000,7.29,grocery,19.1045,72.8672,851,0,none
abb5a223-6b53-4ff7-99fa-dd613535baed,user_00168,2026-06-15 11:54:00.000000,25.82,home_goods,41.7742,-87.5252,2623,0,none
c5071487-1b29-425d-8b13-e20ec34f558e,user_00113,2026-06-15 11:56:00.000000,186.82,utilities,51.5281,-0.144,1318,0,none
d7eb731a-bb66-4aa2-94cd-e3dd0c0d26e8,user_00346,2026-06-15 12:00:00.000000,6.71,pharmacy,34.0946,-118.2936,1435,0,none
69e580b2-1c46-404d-9a68-4392b598cc0e,user_00286,2026-06-15 12:01:00.000000,41.48,restaurant,28.6655,77.183,1441,0,none
308add90-e8aa-4083-a977-53850c2330a4,user_00400,2026-06-15 12:02:00.000000,9.24,grocery,40.7328,-73.9843,1520,0,none
ebc5cfcc-de39-4a0d-aefb-c943e2fc60ad,user_00176,2026-06-15 12:11:00.000000,39.33,pharmacy,28.8196,77.0649,203,0,none
643ec32a-df8a-4669-8b8d-68909234eaa3,user_00347,2026-06-15 12:12:00.000000,15.62,pharmacy,51.5186,-0.202,1824,0,none
2e6d79b7-4a1e-4a92-8fac-aa7304ffa64a,user_00455,2026-06-15 12:13:00.000000,21.21,entertainment,29.7506,-95.4295,2844,0,none
3bdf8519-4c03-44eb-b909-64ba363343fd,user_00329,2026-06-15 12:14:00.000000,34.41,restaurant,19.0976,72.9082,1868,0,none
acf89e59-df8b-4ef0-a76e-56a406e7c05d,user_00454,2026-06-15 12:15:00.000000,33.5,pharmacy,34.0698,-118.2692,2445,0,none
f977a42a-9e23-4820-9e2d-e5c436a018bb,user_00080,2026-06-15 12:36:00.000000,16.91,electronics,40.6531,-74.0051,922,0,none
6982430a-f1e9-475d-9feb-eb65df75a865,user_00343,2026-06-15 12:43:00.000000,27.75,utilities,34.0899,-118.2933,2680,0,none
1d1deca4-e296-455d-8dff-c7079665b654,user_00463,2026-06-15 12:45:00.000000,35.96,electronics,41.8579,-87.6256,1130,0,none
87d66238-3de6-406c-b765-0aec13436241,user_00226,2026-06-15 12:45:00.000000,18.77,utilities,34.0263,-118.2353,532,0,none
9503d508-16fa-4c47-9037-26184b8825b0,user_00363,2026-06-15 12:46:00.000000,23.66,entertainment,13.0513,77.6321,1771,0,none
bddf5a6c-b31b-4f01-9e98-d2485a9620b0,user_00167,2026-06-15 12:51:00.000000,71.09,clothing,40.7322,-74.1354,55,0,none
94520b56-f955-4759-9a24-18253b05cc80,user_00079,2026-06-15 12:53:00.000000,9.49,travel,40.6799,-74.0084,846,0,none
351df7fc-20c0-4384-b980-a976d072d6f8,user_00171,2026-06-15 12:59:00.000000,12.08,restaurant,41.7896,-87.6658,2741,0,none
a1ec9bb3-f521-44ce-afcc-9b3f95ee0ebc,user_00194,2026-06-15 13:01:00.000000,45.87,pharmacy,28.6433,77.096,2021,0,none
4a56f99c-8cb4-4398-b28a-1b87865e4610,user_00003,2026-06-15 13:03:00.000000,84.31,ride_share,28.7079,77.1001,683,0,none
3974b35b-b329-4607-8951-f87871691a6a,user_00070,2026-06-15 13:05:00.000000,44.98,electronics,12.9441,77.5319,2872,0,none
f42b9656-a255-4534-847d-7e87f06bc422,user_00015,2026-06-15 13:09:00.000000,28.99,streaming,34.0103,-118.288,1593,0,none
5ff8f044-005d-4373-8c7e-b0359dcb81e6,user_00380,2026-06-15 13:12:00.000000,20.95,home_goods,34.0352,-118.2852,1535,0,none
4db0fdab-1dff-44bb-ab23-3d5af9fd4f6f,user_00342,2026-06-15 13:19:00.000000,16.39,utilities,51.521,-0.2032,2903,0,none
10d1e32e-e757-454b-93e8-266753cb0414,user_00245,2026-06-15 13:27:00.000000,28.65,electronics,41.777,-87.614,1942,0,none
d8b27844-e512-4a21-b651-8d6466214577,user_00115,2026-06-15 13:27:00.000000,64.19,ride_share,29.7794,-95.3349,2279,0,none
a11976a6-a80c-4b38-b6f9-e82f797e452f,user_00194,2026-06-15 13:28:00.000000,40.25,pharmacy,28.6515,77.0731,2021,0,none
45e8b059-e320-498f-aea4-679edf0089b2,user_00411,2026-06-15 13:33:00.000000,15.07,utilities,34.0645,-118.1206,1224,0,none
d8f3de67-eff7-4647-a6bb-a588705b49ed,user_00142,2026-06-15 13:38:00.000000,12.96,pharmacy,29.7823,-95.3733,536,0,none
9291bacf-749b-4a27-89bb-26b0bfd4f465,user_00074,2026-06-15 13:41:00.000000,3.42,grocery,29.665,-95.3263,2769,0,none
9c91993a-68c8-4c10-a10b-bc52b0d59059,user_00104,2026-06-15 13:41:00.000000,23.69,grocery,51.5327,-0.0996,2845,0,none
db275bf1-5519-47db-b4eb-90109b011598,user_00278,2026-06-15 13:46:00.000000,26.24,grocery,40.6746,-74.0249,1286,0,none
a3841361-6ccf-4b49-960d-a46b31ec63c3,user_00400,2026-06-15 13:48:00.000000,13.87,entertainment,40.7174,-73.9515,1520,0,none
a70f2dfb-2bc7-45f8-92b1-22ccefd9bcc8,user_00150,2026-06-15 13:48:00.000000,40.33,utilities,34.0981,-118.2216,1027,0,none
fb105c51-c8ad-40ae-bb10-6a2163ba4f3f,user_00298,2026-06-15 13:50:00.000000,213.86,utilities,28.7406,77.07,1702,0,none
4c8eea23-fa56-425b-a8a1-202811d3cf36,user_00057,2026-06-15 13:51:00.000000,24.93,streaming,29.7695,-95.3825,1796,0,none
63871b9c-dd8d-46e0-a34b-4a7ab04e6082,user_00411,2026-06-15 13:53:00.000000,21.76,utilities,34.0055,-118.2448,1224,0,none
1aeef0ac-8e8d-4418-9eaa-18470f77099f,user_00209,2026-06-15 13:57:00.000000,202.55,restaurant,12.9239,77.6205,1507,0,none
9a5d9184-a34f-4e2b-aa07-e4dcf57af402,user_00161,2026-06-15 13:59:00.000000,45.58,entertainment,28.7739,77.172,1563,0,none
ddc6abe6-2e7b-401b-aafe-21012f90cdfc,user_00038,2026-06-15 14:08:00.000000,10.56,home_goods,40.7868,-74.0378,2171,0,none
a1e976e9-d08e-4335-b0fd-7e191847fffd,user_00441,2026-06-15 14:10:00.000000,17.41,streaming,12.9345,77.635,1748,0,none
1581c11e-c76e-4499-8948-93ef5ea115e5,user_00286,2026-06-15 14:12:00.000000,32.05,grocery,28.6419,77.1065,1441,0,none
299c1756-e76d-47f2-b630-b3306a64eb5b,user_00402,2026-06-15 14:17:00.000000,16.8,clothing,29.7437,-95.4228,2787,0,none
364fb08d-18e4-4697-99a7-70ae0563bb65,user_00283,2026-06-15 14:17:00.000000,14.2,pharmacy,29.7684,-95.35,2816,0,none
eb7ba58a-090f-4821-bf1d-5c415801fb5a,user_00124,2026-06-15 14:19:00.000000,24.99,utilities,51.4648,-0.0818,2447,0,none
3e80f15e-9844-4caa-8ea4-c72c37f380fc,user_00493,2026-06-15 14:31:00.000000,27.13,travel,40.6979,-74.0402,2843,0,none
e1a43e36-e4dc-4093-a5fd-1cca63df1424,user_00146,2026-06-15 14:32:00.000000,11.24,electronics,51.5799,-0.1541,1621,0,none
75ccc3cd-07bf-4bae-b1b9-5e6a64a6dcf7,user_00172,2026-06-15 14:35:00.000000,30.03,streaming,28.6761,77.1873,496,0,none
b0f4663c-10e9-4549-a787-fa431b784a6a,user_00253,2026-06-15 14:45:00.000000,71.39,pharmacy,41.8639,-87.6351,2555,0,none
18188f63-adb6-4a8e-8a4f-f54702f6a827,user_00460,2026-06-15 14:45:00.000000,240.04,grocery,19.0774,72.9433,642,0,none
651df171-d212-4853-838c-ea3cf308ebe7,user_00081,2026-06-15 14:46:00.000000,88.06,restaurant,51.4754,-0.0743,472,0,none
460cd82c-049e-40ff-90ea-25cee96c64ec,user_00486,2026-06-15 14:47:00.000000,11.34,ride_share,41.9237,-87.6245,1325,0,none
d5e1908d-9191-496b-a328-6eb16187b7a2,user_00132,2026-06-15 14:49:00.000000,17.53,gas_station,41.848,-87.6583,2828,0,none
5a2aaf70-07da-48be-a394-a8ee75cc1d42,user_00372,2026-06-15 14:53:00.000000,27.65,utilities,33.9898,-118.2521,897,0,none
5994fa2f-4448-4b53-87f0-f757877ff6b7,user_00328,2026-06-15 14:53:00.000000,44.57,home_goods,41.9718,-87.6168,1504,0,none
16ff946d-74c3-4719-8360-73ebf590f4fb,user_00225,2026-06-15 14:54:00.000000,27.78,gas_station,12.9161,77.6222,1615,0,none
72b3d5b4-6600-4578-9f6b-f8fe9188e447,user_00016,2026-06-15 14:55:00.000000,25.05,restaurant,51.5243,-0.1944,2655,0,none
7512d638-15e2-4f7c-b703-e466284bbf1b,user_00286,2026-06-15 14:56:00.000000,21.49,electronics,28.7169,77.1441,1441,0,none
29f27fd8-ddba-4118-8edc-83c4415c7d96,user_00307,2026-06-15 14:56:00.000000,23.94,electronics,51.3895,-0.1413,936,0,none
c8fa43af-75ed-4fb6-8e11-b86f0c092e6b,user_00249,2026-06-15 14:56:00.000000,35.54,utilities,12.9327,77.6268,1212,0,none
c45c92b5-917c-46eb-b6e2-72f2f2ea3cc1,user_00460,2026-06-15 15:00:00.000000,33.13,home_goods,19.0823,72.7822,642,0,none
16176356-007e-48ae-b17f-df10a3d08b62,user_00055,2026-06-15 15:02:00.000000,39.23,home_goods,18.9338,72.8079,1809,0,none
873af57a-827d-467e-b137-17929a219184,user_00363,2026-06-15 15:07:00.000000,35.59,ride_share,12.9515,77.5796,1771,0,none
4b3b9cfa-15b6-4e08-9a44-46225f60edc6,user_00451,2026-06-15 15:12:00.000000,69.15,ride_share,34.1059,-118.2474,403,0,none
21cb34f5-11f2-4daa-8be3-2201d6237ef3,user_00298,2026-06-15 15:16:00.000000,21.1,pharmacy,28.6723,77.043,1702,0,none
f7017b83-9774-4f3a-b722-58e95dbb9ca9,user_00126,2026-06-15 15:17:00.000000,13.97,gas_station,40.6645,-74.069,1115,0,none
c6a9be38-910f-4141-99cb-c03411be3d2e,user_00251,2026-06-15 15:19:00.000000,51.27,travel,12.9663,77.6239,194,0,none
71b4ef35-4fe5-42e3-b7b0-746d4852c712,user_00330,2026-06-15 15:19:00.000000,22.39,grocery,28.7466,77.1357,411,0,none
856f7808-3822-4d85-9743-d474733fb616,user_00452,2026-06-15 15:24:00.000000,23.33,gas_station,28.7238,77.0061,212,0,none
9d0da89b-d01b-4b15-a3d4-a2d069526a61,user_00052,2026-06-15 15:25:00.000000,14.71,pharmacy,51.5891,-0.2593,962,0,none
ecf305fc-abee-4115-87c6-7a48adcc0f82,user_00402,2026-06-15 15:29:00.000000,46.89,entertainment,29.7179,-95.3297,2787,0,none
2750a72c-0cce-4a9b-bb9f-63240f451449,user_00142,2026-06-15 15:31:00.000000,9.79,grocery,29.7904,-95.2792,536,0,none
1c0263d8-b578-4d83-90a3-b11145982792,user_00327,2026-06-15 15:32:00.000000,100.88,gas_station,29.7655,-95.2949,2945,0,none
29015b23-23df-41ab-ab10-c596243228cb,user_00107,2026-06-15 15:33:00.000000,25.2,streaming,19.1483,72.8447,2052,0,none
4140e57e-48d0-48b1-8076-899e1181fe11,user_00358,2026-06-15 15:38:00.000000,20.73,ride_share,41.655,-87.6608,1877,0,none
532dce56-c884-44d3-a919-f4efed59b575,user_00038,2026-06-15 15:39:00.000000,13.51,streaming,40.765,-74.0341,2171,0,none
ecc0b53d-d552-443d-9168-e5ba49b1c209,user_00354,2026-06-15 15:44:00.000000,22.44,restaurant,12.9628,77.4898,1905,0,none
be447ecd-d65e-4e98-a667-6d322058d221,user_00221,2026-06-15 15:45:00.000000,5.87,utilities,28.6163,77.0964,2812,0,none
b0357ca9-bbe5-493f-b49a-67c968fcddef,user_00238,2026-06-15 15:46:00.000000,40.27,entertainment,12.9835,77.6445,2392,0,none
c8019e47-be33-4205-a2ee-47010d90476c,user_00194,2026-06-15 15:48:00.000000,31.29,grocery,28.6658,77.1253,2021,0,none
971a9ae7-37cd-4855-996a-078c8aa272fa,user_00253,2026-06-15 15:51:00.000000,43.65,gas_station,41.9218,-87.688,2555,0,none
38c31f04-69cc-4d39-aa89-aaff39cbc839,user_00112,2026-06-15 15:53:00.000000,20.34,gas_station,28.6918,77.0747,2871,0,none
86e11b1b-2901-4d19-991f-1f831bda9884,user_00147,2026-06-15 16:00:00.000000,10.29,streaming,51.5763,-0.0274,435,0,none
cc8d5c1f-1a1e-4435-8851-ddee0c0932bd,user_00300,2026-06-15 16:01:00.000000,17.22,ride_share,19.0616,72.8993,2312,0,none
7574fb1f-89cc-4d9c-9ce2-e8da11d5b0b1,user_00329,2026-06-15 16:02:00.000000,49.56,restaurant,19.0408,72.8476,1868,0,none
978e1d88-980d-44ce-9fee-6a6a707d86d8,user_00372,2026-06-15 16:05:00.000000,31.11,utilities,34.018,-118.2042,897,0,none
f43eb490-930f-4ff0-bfce-79e3d3ace708,user_00335,2026-06-15 16:07:00.000000,29.23,streaming,19.071,72.8304,1379,0,none
1214eaad-0765-47c6-9484-ac7896a14779,user_00192,2026-06-15 16:08:00.000000,21.26,restaurant,28.6465,77.1534,2665,0,none
0a7cd303-4a3b-40b5-bb5d-7361b551a1e6,user_00448,2026-06-15 16:15:00.000000,18.52,clothing,19.0451,72.9048,2281,0,none
50204a70-1cf9-4c13-9a6b-eb7fff2abb7b,user_00394,2026-06-15 16:28:00.000000,77.46,gas_station,40.633,-74.0209,592,0,none
ae9ed77d-200f-49a2-91de-50656ec0a898,user_00393,2026-06-15 16:29:00.000000,159.43,entertainment,40.7271,-74.0213,2523,0,none
5839cd58-6d66-4208-b4ac-70fb73587833,user_00330,2026-06-15 16:33:00.000000,37.35,restaurant,28.7275,77.0521,411,0,none
aac5a48f-46c0-40d4-87cd-3a3580309cab,user_00293,2026-06-15 16:38:00.000000,39.23,grocery,29.7477,-95.406,2478,0,none
279f231b-4de5-4e30-8259-c74cde6988b7,user_00134,2026-06-15 16:40:00.000000,15.34,electronics,40.6826,-74.0193,2436,0,none
c281a575-711f-4e89-946e-b68944c2fab4,user_00425,2026-06-15 16:41:00.000000,31.34,travel,29.7832,-95.3696,2951,0,none
f28ee2d8-09c4-450f-be61-6d8334042161,user_00100,2026-06-15 16:43:00.000000,9.75,streaming,34.1191,-118.1943,2170,0,none
09112bb2-0dd8-4baf-ad13-078002fbfb75,user_00254,2026-06-15 16:44:00.000000,12.6,clothing,19.0556,72.9081,98,0,none
0f32f836-c6a6-48f7-8d31-7121e07d66fe,user_00337,2026-06-15 16:50:00.000000,17.96,streaming,29.7785,-95.3553,2622,0,none
c6955a94-9b61-4ea0-bdd3-5ac3eb50b94b,user_00124,2026-06-15 16:50:00.000000,25.82,utilities,51.5076,-0.1576,2447,0,none
79f30745-6d1e-4a89-8295-c012006c5324,user_00172,2026-06-15 16:51:00.000000,20.19,clothing,28.7182,77.0928,496,0,none
de3adc59-fdaa-45a8-bd7d-3219fc00469d,user_00482,2026-06-15 16:51:00.000000,7.12,travel,51.4487,-0.1301,1404,0,none
